Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2007-09-26,570.4,571.7899,563.81,568.16,6685500,0,1,286.0831111578,286.7802130445,282.7779083132,284.9596431196,6685500
2007-09-25,564,569.56,562.86,569,5455700,0,1,282.8732024772,285.6618106434,282.3014374934,285.3809436339,5455700
2007-09-24,561,571.46,560,568.02,10583400,0,1,281.3685577831,286.614752283,280.8670095518,284.8894263672,10583400
2007-09-21,556.34,560.79,552.83,560.1,16007300,0,1,279.0313430251,281.2632326546,277.2709087331,280.9171643749,16007300
2007-09-20,547,556.8,546.0301,552.83,11038900,0,1,274.3468825443,279.2620552115,273.8604309148,277.2709087331,11038900
2007-09-19,539.27,549.4499,538.86,546.85,11042700,0,1,270.4699147161,275.5756255563,270.2642799412,274.2716503096,11042700
2007-09-18,526.52,537.25,524.27,535.27,8422900,0,1,264.0751747665,269.4567872888,262.9466912459,268.4637217907,8422900
2007-09-17,526.53,529.28,524.07,525.3,4390600,0,1,264.0801902488,265.459447885,262.8463815997,263.4632859242,4390600
2007-09-14,523.2,530.27,522.22,528.75,5524200,0,1,262.4100346384,265.955980634,261.9185173717,265.1936273223,5524200
2007-09-13,524.06,527.21,523.22,524.78,3778400,0,1,262.8413661174,264.4212430461,262.420065603,263.2024808439,3778400
2007-09-12,520.53,527.98,519,522.65,5966000,0,1,261.0709008607,264.8074351842,260.3035320668,262.1341831112,5966000
2007-09-11,516.99,521.65,515.73,521.33,5401700,0,1,259.2954201218,261.6326348798,258.6634693503,261.4721394458,5401700
2007-09-10,521.28,522.07,510.88,514.48,6445100,0,1,261.4470620342,261.843285137,256.2309604283,258.0365340611,6445100
2007-09-07,517.86,521.24,516.8,519.35,7319800,0,1,259.731767083,261.427000105,259.2001259578,260.4790739477,7319800
2007-09-06,529.36,529.83,518.24,523.52,7244500,0,1,265.4995717435,265.7352994122,259.9223554109,262.5705300724,7244500
2007-09-05,523.4,529.48,522.25,527.8,6619100,0,1,262.5103442847,265.5597575312,261.9335638186,264.7171565026,6619100
2007-09-04,515.02,528,514.62,525.15,7380000,0,1,258.307370106,264.8174661488,258.1067508135,263.3880536895,7380000
2007-08-31,513.1,516.5,511.47,515.25,5949200,0,1,257.3443975018,259.0496614884,256.5268738847,258.4227261992,5949200
2007-08-30,512.36,515.4,510.578,511.4,5298000,0,1,256.9732518106,258.4979584339,256.0794928624,256.4917655086,5298000
2007-08-29,507.84,513.3,507.23,512.88,5093500,0,1,254.706253805,257.4447071481,254.4003093839,257.2340568909,5093500
2007-08-28,511.53,514.98,505.79,506.4,6541200,0,1,256.5569667786,258.2873081768,253.6780799307,253.9840243518,6541200
2007-08-27,514.43,517.45,511.4,513.26,4645500,0,1,258.0114566495,259.5261323082,256.4917655086,257.4246452189,4645500
2007-08-24,512.61,515.55,508.5,515,4940400,0,1,257.0986388685,258.5731906686,255.0372756377,258.2973391414,4940400
2007-08-23,516,516.13,507,512.19,6147200,0,1,258.7988873727,258.8640886428,254.2849532906,256.8879886113,6147200
2007-08-22,509.96,516.25,509.25,512.75,6498800,0,1,255.7695360554,258.9242744306,255.4134368112,257.1688556209,6498800
2007-08-21,498.94,508.16,497.77,506.61,7213900,0,1,250.242474546,254.866749239,249.6556631154,254.0893494804,7213900
2007-08-20,502.46,502.56,496,497.92,5389200,0,1,252.0079243204,252.0580791435,248.7679227459,249.7308953501,5389200
2007-08-17,496.21,501,491.65,500.04,10947800,0,1,248.8732478745,251.2756639026,246.5861879395,250.7941776005,10947800
2007-08-16,492.02,496.43,480.46,491.52,17273900,0,1,246.7717607851,248.9835884854,240.9738632308,246.5209866695,17273900
2007-08-15,509,511.69,496.71,497.55,10808100,0,1,255.2880497533,256.6372144956,249.1240219901,249.5453225045,10808100
2007-08-14,515.72,517.4,508,508.6,7260100,0,1,258.658453868,259.5010548966,254.786501522,255.0874304608,7260100
2007-08-13,519.54,519.75,513.03,515.5,6352200,0,1,260.5743681117,260.6796932403,257.3092891256,258.5481132571,6352200
2007-08-10,510.18,518.72,505.63,515.75,11738600,0,1,255.8798766663,260.163098562,253.5978322137,258.6735003149,11738600
2007-08-09,520.8,526.82,514.63,514.73,9683300,0,1,261.2063188832,264.2256392359,258.1117662958,258.1619211189,9683300
2007-08-08,519.34,525.78,517.09,525.78,8129400,0,1,260.4740584654,263.7040290753,259.3455749449,263.7040290753,8129400
2007-08-07,509.75,519.88,509.04,516.02,8520000,0,1,255.6642109268,260.7448945103,255.3081116826,258.8089183374,8520000
2007-08-06,503,510.15,502.5,510,7295600,0,1,252.2787603653,255.8648302194,252.0279862496,255.7895979847,7295600
2007-08-03,510.05,513.2,503,503,6346000,0,1,255.8146753962,257.394552325,252.2787603653,252.2787603653,6346000
2007-08-02,513.72,514.99,509,511.01,6303400,0,1,257.6553574053,258.2923236591,255.2880497533,256.2961616983,6303400
2007-08-01,510.5,516.51,508.14,512.94,8847500,0,1,256.0403721003,259.0546769707,254.8567182744,257.2641497848,8847500
2007-07-31,520.23,520.44,510,510,8532400,0,1,260.9204363913,261.0257615199,255.7895979847,255.7895979847,8532400
2007-07-30,512.92,519.34,510.5,516.11,7918600,0,1,257.2541188202,260.4740584654,256.0403721003,258.8540576782,7918600
2007-07-27,508.53,516.62,505.5,511.89,11007100,0,1,255.0523220846,259.1098472762,253.5326309436,256.7375241419,11007100
2007-07-26,508.74,512.59,498.88,508,13753000,0,1,255.1576472132,257.0886079039,250.2123816521,254.786501522,13753000
2007-07-25,516.98,517.02,505.56,509.76,11078900,0,1,259.2904046394,259.3104665687,253.5627238375,255.6692264092,11078900
2007-07-24,509.3,518.69,507.11,514.0001,11133000,0,1,255.4385142227,260.148052115,254.3401235961,257.7958410649,11133000
2007-07-23,519.01,520,512.15,512.51,12700600,0,1,260.3085475491,260.8050802981,256.8679266821,257.0484840453,12700600
2007-07-20,511.9,523.18,509.5,520.12,35509000,0,1,256.7425396242,262.4000036738,255.538823869,260.8652660859,35509000
2007-07-19,553.46,553.52,542.24,548.59,22232100,0,1,277.5868841188,277.6169770127,271.9595129632,275.1443442322,22232100
2007-07-18,553.89,554.5,543.81,549.5,12147800,0,1,277.8025498583,278.1084942794,272.7469436864,275.6007531227,12147800
2007-07-17,555.04,557.73,552.38,555,8648500,0,1,278.3793303243,279.7284950667,277.045212029,278.3592683951,8648500
2007-07-16,550.3,558.58,549.31,552.99,13185800,0,1,276.0019917078,280.1548110633,275.5054589587,277.3511564501,13185800
2007-07-13,547.91,552.67,547.25,552.16,10463700,0,1,274.8032914349,277.1906610161,274.4722696022,276.9348714181,10463700
2007-07-12,545.86,547.32,540.22,545.33,6876300,0,1,273.7751175606,274.5073779784,270.9463855358,273.509296998,6876300
2007-07-11,543.61,546.5,540.01,544.47,6611900,0,1,272.6466340401,274.0961084287,270.8410604073,273.0779655191,6611900
2007-07-10,543.79,547,541.65,543.34,7704200,0,1,272.7369127217,274.3468825443,271.6635995067,272.5112160176,7704200
2007-07-09,543,548.74,540.26,542.56,7452100,0,1,272.340689619,275.2195764669,270.9664474651,272.1200083972,7452100
2007-07-06,541.25,543.87,538.73,539.4,5488500,0,1,271.4629802141,272.7770365802,270.1990786711,270.5351159861,5488500
2007-07-05,535.56,544.4,532.15,541.63,9875900,0,1,268.6091707778,273.0428571429,266.8988913089,271.653568542,9875900
2007-07-03,531.06,534.4,527.5,534.34,3739800,0,1,266.3522037367,268.0273748294,264.5666920332,267.9972819356,3739800
2007-07-02,525.49,531.85,524.2,530.38,6968200,0,1,263.5585800882,266.7484268395,262.9115828697,266.0111509394,6968200
2007-06-29,526.02,527.4,519.46,522.7001,7753400,0,1,263.8244006508,264.51653721,260.5342442532,262.1593106775,7753400
2007-06-28,524.88,529.5,523.8,525.01,8328400,0,1,263.2526356671,265.5697884959,262.7109635772,263.3178369371,8328400
2007-06-27,525,527.99,519.56,526.29,12233900,0,1,263.3128214548,264.8124506665,260.5843990763,263.9598186732,12233900
2007-06-26,532.73,533.2,526.24,530.26,11367600,0,1,267.1897892831,267.4255169518,263.9347412617,265.9509651517,11367600
2007-06-25,528.98,534.99,523.38,527.42,15834100,0,1,265.3089834156,268.3232882859,262.50031332,264.5265681747,15834100
2007-06-22,516.42,524.99,516.1,524.98,14392900,0,1,259.0095376299,263.3078059725,258.8490421959,263.3027904902,14392900
2007-06-21,510.98,515.29,506.28,514.11,8810500,0,1,256.2811152514,258.4427881285,253.9238385641,257.8509612155,8810500
2007-06-20,516.96,518.75,509.06,509.97,8667700,0,1,259.2803736748,260.1781450089,255.3181426472,255.7745515377,8667700
2007-06-19,514.01,517.25,511.54,514.31,8701800,0,1,257.8008063924,259.4258226619,256.5619822609,257.9512708618,8701800
2007-06-18,506.18,516,504.24,515.2,9662100,0,1,253.8736837409,258.7988873727,252.9006801721,258.3976487877,9662100
2007-06-15,508.19,509,501.23,505.89,12335800,0,1,254.8817956859,255.2880497533,251.3910199958,253.7282347539,12335800
2007-06-14,505.38,505.88,501.7,502.84,9233100,0,1,253.4724451559,253.7232192715,251.6267476645,252.1985126483,9233100
2007-06-13,507.0872,508.54,498.69,505.24,14053900,0,1,254.3286882964,255.0573375669,250.1170874882,253.4022284035,14053900
2007-06-12,508.71,511.67,503.17,504.77,12826100,0,1,255.1426007662,256.627183531,252.3640235646,253.1665007348,12826100
2007-06-11,514.02,518.25,510,511.34,9286100,0,1,257.8058218747,259.9273708933,255.7895979847,256.4616726147,9286100
2007-06-08,516.2,519.64,509.46,515.49,12703600,0,1,258.899197019,260.6245229348,255.5187619398,258.5430977747,12703600
2007-06-07,519.75,526.5,512.51,515.06,21239700,0,1,260.6796932403,264.0651438018,257.0484840453,258.3274320353,21239700
2007-06-06,516.75,520.78,515.26,518.25,15757600,0,1,259.1750485462,261.1962879185,258.4277416815,259.9273708933,15757600
2007-06-05,509.75,519,506.61,518.84,20873300,0,1,255.6642109268,260.3035320668,254.0893494804,260.2232843497,20873300
2007-06-04,497.91,510.51,497.59,507.07,14187700,0,1,249.7258798677,256.0453875827,249.5653844337,254.3200616668,14187700
2007-06-01,501,505.02,497.93,500.397,9588400,0,1,251.2756639026,253.2918877926,249.7359108324,250.9732303191,9588400
2007-05-31,500.56,508.78,497.06,497.909,17830700,0,1,251.0549826808,255.1777091424,249.2995638711,249.7253783195,17830700
2007-05-30,484.5,498.84,483,498.6,14477100,0,1,243.0001180854,250.1923197229,242.2477957384,250.0719481474,14477100
2007-05-29,485,491.8,484,487.11,10425500,0,1,243.2508922011,246.6614201742,242.7493439698,244.3091589692,10425500
2007-05-25,479.7,484.95,477.27,483.52,10686300,0,1,240.592686575,243.2258147895,239.3739243728,242.5086008187,10686300
2007-05-24,475.15,479.2,471.5,474.33,8338800,0,1,238.3106421224,240.3419124593,236.479991078,237.8993725727,8338800
2007-05-23,480.8206,483.4103,473.75,473.97,10110200,0,1,241.154721523,242.4535809777,237.6084745985,237.7188152094,10110200
2007-05-22,473,479.01,473,475.86,7670300,0,1,237.232313425,240.2466182954,237.232313425,238.6667413666,7670300
2007-05-21,469.53,479.2,466.72,470.6,12306200,0,1,235.4919410622,240.3419124593,234.0825905322,236.0285976698,12306200
2007-05-18,472.03,472.7,469.75,470.32,7384400,0,1,236.7458116406,237.0818489556,235.6022816731,235.888164165,7384400
2007-05-17,472.46,475.22,470.81,470.96,9311800,0,1,236.9614773801,238.3457504986,236.1339227984,236.2091550331,9311800
2007-05-16,462,473.14,459.02,472.61,13095200,0,1,231.7152828802,237.3025301774,230.2206691508,237.0367096148,13095200
2007-05-15,461.96,462.54,457.41,458,8229700,0,1,231.695220951,231.9861189252,229.4131764984,229.7090899549,8229700
2007-05-14,465.48,467.51,460,461.78,7737600,0,1,233.4606707253,234.4788136349,230.7121864176,231.6049422693,7737600
2007-05-11,461.83,467,461,466.74,5882300,0,1,231.6300196809,234.2230240369,231.2137346489,234.0926214968,5882300
2007-05-10,467.04,469.49,461.02,461.47,7365200,0,1,234.2430859662,235.471879133,231.2237656135,231.4494623176,7365200
2007-05-09,466.15,471.73,463.88,469.25,7772000,0,1,233.7967080403,236.5953471712,232.6581935552,235.3515075575,7772000
2007-05-08,466.13,468.17,464.73,466.81,5804300,0,1,233.7866770757,234.8098354676,233.0845095518,234.127729873,5804300
2007-05-07,472.14,472.82,466.47,467.27,6034100,0,1,236.800981946,237.1420347434,233.9572034743,234.3584420594,6034100
2007-05-04,470.12,474.84,465.88,471.12,7892100,0,1,235.7878545187,238.1551621707,233.6612900178,236.2894027501,7892100
2007-05-03,466.22,474.07,465.29,473.23,7181200,0,1,233.8318164165,237.7689700325,233.3653765614,237.3476695182,7181200
2007-05-02,468.65,471.08,465.73,465.78,6119200,0,1,235.0505786187,236.2693408208,233.5860577831,233.6111351947,6119200
2007-05-01,472.19,472.81,464.17,469,7309000,0,1,236.8260593576,237.137019261,232.8036425422,235.2261204996,7309000
2007-04-30,479.15,481.35,471.38,471.38,7275100,0,1,240.3168350478,241.4202411567,236.4198052902,236.4198052902,7275100
2007-04-27,480.07,482.4,478.33,479.01,5845500,0,1,240.7782594206,241.9468667996,239.9055654981,240.2466182954,5845500
2007-04-26,478.1,484.45,477.11,481.18,8241500,0,1,239.7902094049,242.9750406739,239.2936766558,241.3349779574,8241500
2007-04-25,480,481.37,476.11,477.99,7925600,0,1,240.7431510444,241.4302721213,238.7921284245,239.7350390994,7925600
2007-04-24,478.61,479.98,475.55,477.53,7382000,0,1,240.0459990028,240.7331200798,238.5112614149,239.504326913,7382000
2007-04-23,480.1,485,478.26,479.08,11337800,0,1,240.7933058675,243.2508922011,239.8704571219,240.2817266716,11337800
2007-04-20,490.52,492.5,482.02,482.48,24298600,0,1,246.0194384381,247.0125039362,241.7562784717,241.9869906581,24298600
2007-04-19,474.5,481.95,469.59,471.65,21997100,0,1,237.984635772,241.7211700955,235.5220339561,236.5552233127,21997100
2007-04-18,471.26,479.9,469.53,476.01,11329600,0,1,236.3596195025,240.6929962213,235.4919410622,238.7419736013,11329600
2007-04-17,473.8,476.39,471.6,472.8,6413700,0,1,237.6335520101,238.9325619293,236.5301459011,237.1320037787,6413700
2007-04-16,468.4566,476.99,468.15,474.27,10145600,0,1,234.9535791907,239.2334908681,234.799804503,237.8692796788,10145600
2007-04-13,468.45,468.77,463.36,466.29,5584000,0,1,234.9502689724,235.1107644064,232.3973884749,233.8669247927,5584000
2007-04-12,464,468,462.24,467.39,5410300,0,1,232.7183793429,234.7245722683,231.8356544558,234.4186278472,5410300
2007-04-11,466.06,469.4,462.61,464.53,7616300,0,1,233.7515686995,235.4267397922,232.0212273014,232.9841999055,7616300
2007-04-10,467.09,470.79,465.16,466.5,5952600,0,1,234.2681633778,236.1238918337,233.3001752913,233.9722499213,5952600
2007-04-09,472.98,473,465.59,468.21,6118000,0,1,237.2222824604,237.232313425,233.5158410308,234.8298973969,6118000
2007-04-05,471.3,472.09,469.62,471.51,5426100,0,1,236.3796814317,236.7759045345,235.5370804031,236.4850065603,5426100
2007-04-04,472.14,473,469.58,471.02,7550000,0,1,236.800981946,237.232313425,235.5170184738,236.2392479269,7550000
2007-04-03,464.05,474.25,464,472.6,12990500,0,1,232.7434567545,237.8592487142,232.7183793429,237.0316941325,12990500
2007-04-02,457.76,458.53,452.12,458.53,6890100,0,1,229.5887183793,229.9749105175,226.7599863546,229.9749105175,6890100
2007-03-30,462.1,463.4,456.14,458.16,6753600,0,1,231.7654377034,232.4174504041,228.7762102446,229.7893376719,6753600
2007-03-29,464.55,466,455,460.92,7969000,0,1,232.9942308702,233.7214758056,228.2044452608,231.1736107904,7969000
2007-03-28,461.87,465.44,460.15,461.88,9174000,0,1,231.6500816102,233.4406087961,230.7874186523,231.6550970925,9174000
2007-03-27,463.55,465.23,460.34,463.62,7474900,0,1,232.4926826388,233.3352836675,230.8827128162,232.527791015,7474900
2007-03-26,460.55,465,455.62,465,9411100,0,1,230.9880379448,233.2199275743,228.5154051643,233.2199275743,9411100
2007-03-23,461.45,463.39,457.08,461.83,8214300,0,1,231.439431353,232.4124349218,229.247665582,231.6300196809,8214300
2007-03-22,455.61,462.17,452.53,462.04,11350000,0,1,228.510389682,231.8005460796,226.9656211294,231.7353448095,11350000
2007-03-21,445.3,456.57,445.215,456.55,11585000,0,1,223.3394274168,228.991875984,223.2967958172,228.9818450194,11585000
2007-03-20,445.79,447.6,443.6,445.28,6836100,0,1,223.5851860502,224.4929883489,222.4867954235,223.3293964522,6836100
2007-03-19,443.25,448.5,440.63,447.23,10385000,0,1,222.3112535426,224.9443817571,220.9971971764,224.3074155033,10385000
2007-03-16,445.65,446.7,439.89,440.85,11306800,0,1,223.5149692978,224.0415949407,220.6260514853,221.1075377873,11306800
2007-03-15,447.86,449.822,443.94,446.19,7880500,0,1,224.6233908891,225.6074285189,222.6573218222,223.7858053427,7880500
2007-03-14,443.23,448.66,439,448,16017700,0,1,222.3012225779,225.0246294741,220.1796735594,224.6936076414,16017700
2007-03-13,450.11,451.93,442.83,443.03,12741800,0,1,225.7518744096,226.6646921906,222.1006032854,222.2009129317,12741800
2007-03-12,452.57,455.25,451.11,454.75,6923800,0,1,226.9856830587,228.3298323187,226.2534226409,228.079058203,6923800
2007-03-09,458,458.4,450.1,452.96,9945400,0,1,229.7090899549,229.9097092474,225.7468589273,227.1812868689,9945400
2007-03-08,459.22,465.5,454.1,454.72,10714800,0,1,230.3209787971,233.4707016899,227.7530518526,228.0640117561,10714800
2007-03-07,462.69,463.14,454.29,455.64,13055100,0,1,232.0613511599,232.287047864,227.8483460166,228.5254361289,13055100
2007-03-06,447.47,459,447.38,457.55,15052300,0,1,224.4277870788,230.2106381862,224.382647738,229.4833932508,15052300
2007-03-05,437.02,445.5,437,440.945,12697400,0,1,219.1866080613,223.4397370631,219.1765770967,221.1551848693,12697400
2007-03-02,445.11,448.7,438.68,438.68,13154000,0,1,223.2441332529,225.0446914034,220.0191781253,220.0191781253,13154000
2007-03-01,442.67,452.42,440,448.23,17353000,0,1,222.0203555684,226.910450824,220.6812217907,224.8089637346,17353000
2007-02-28,450.41,453.67,443.04,449.45,16048500,0,1,225.902338879,227.5373861132,222.205928414,225.4208525769,16048500
2007-02-27,455,459.8,447.17,448.77,18606900,0,1,228.2044452608,230.6118767713,224.2773226094,225.0797997796,18606900
2007-02-26,472.83,475.25,463.75,464.93,7931800,0,1,237.1470502257,238.3607969455,232.5929922851,233.1848191981,7931800
2007-02-23,475.75,476.95,467.8,470.62,7757400,0,1,238.6115710612,239.2134289388,234.624262622,236.0386286344,7757400
2007-02-22,478.69,484.24,474.39,475.85,11476300,0,1,240.0861228613,242.8697155453,237.9294654666,238.6617258843,11476300
2007-02-21,469.84,478.68,467.74,475.86,11269900,0,1,235.647421014,240.081107379,234.5941697281,238.6667413666,11269900
2007-02-20,468.47,472.75,464.71,472.1,8127000,0,1,234.960299937,237.1069263672,233.0744785872,236.7809200168,8127000
2007-02-16,462.8,470.15,462.06,469.94,12341600,0,1,232.1165214653,235.8029009657,231.7453757741,235.6975758371,12341600
2007-02-15,466,466.13,460.72,461.47,8076700,0,1,233.7214758056,233.7866770757,231.0733011441,231.4494623176,8076700
2007-02-14,460,469.13,459.22,465.93,11386200,0,1,230.7121864176,235.2913217697,230.3209787971,233.6863674294,11386200
2007-02-13,459.155,462.78,457.26,459.1,8117000,0,1,230.2883781621,232.1064905007,229.3379442637,230.2607930093,8117000
2007-02-12,460.68,462.39,455.02,458.29,11497400,0,1,231.0532392149,231.9108866905,228.2144762255,229.854538942,11497400
2007-02-09,471.65,472.68,461.5,461.89,9707400,0,1,236.5552233127,237.071817991,231.4645087646,231.6601125748,9707400
2007-02-08,468.05,473.75,465.15,471.03,8145200,0,1,234.7496496799,237.6084745985,233.295159809,236.2442634093,8145200
2007-02-07,473.82,474.35,468.78,470.01,8231300,0,1,237.6435829747,237.9094035373,235.1157798887,235.7326842133,8231300
2007-02-06,468.1,473.3,467.26,471.48,10633100,0,1,234.7747270914,237.3827778944,234.3534265771,236.4699601134,10633100
2007-02-05,477.5,478,466.19,467.16,14399300,0,1,239.489280466,239.7400545817,233.8167699696,234.303271754,14399300
2007-02-02,482.61,485,477.81,481.5,12560400,0,1,242.0521919282,243.2508922011,239.6447604178,241.4954733914,12560400
2007-02-01,506,506.01,481.53,481.75,31286000,0,1,253.7834050593,253.7884205416,241.5105198384,241.6208604493,31286000
2007-01-31,496.49,505,495.51,501.5,24387700,0,1,249.0136813792,253.281856828,248.5221641125,251.5264380183,24387700
2007-01-30,494,498,491.22,494.32,8352600,0,1,247.7648262832,249.7710192086,246.3705222001,247.9253217172,8352600
2007-01-29,498,498.75,490.5,492.47,9541800,0,1,249.7710192086,250.1471803821,246.0094074735,246.9974574892,9541800
2007-01-26,490.93,497.9,487.03,495.84,10982000,0,1,246.225073213,249.7208643854,244.2690351107,248.6876750289,10982000
2007-01-25,501,504.5,485.66,488.09,12724200,0,1,251.2756639026,253.0310827123,243.5819140338,244.800676236,12724200
2007-01-24,484.445,499.54,483.29,499.07,12106400,0,1,242.9725329327,250.5434034848,242.3932447255,250.3076758161,12106400
2007-01-23,480.79,484.75,477.29,479.05,9321600,0,1,241.1393741472,243.1255051433,239.3839553375,240.2666802246,9321600
2007-01-22,492.5,492.65,478.5,480.84,10797700,0,1,247.0125039362,247.0877361709,239.9908286974,241.1644515587,10797700
2007-01-19,487.98,490.76,486.74,489.75,9946600,0,1,244.7455059305,246.1398100136,244.1235861236,245.6332463,9946600
2007-01-18,494.52,496.48,487.43,487.83,11852100,0,1,248.0256313635,249.0086658969,244.4696544033,244.6702736958,11852100
2007-01-17,503.395,507.77,494.38,497.28,13384800,0,1,252.4768719167,254.6711454288,247.9554146111,249.409904482,13384800
2007-01-16,507.55,513,503.3,504.28,15122600,0,1,254.5608048179,257.2942426787,252.4292248347,252.9207421014,15122600
2007-01-12,501.99,505,500,505,8938400,0,1,251.7721966516,253.281856828,250.7741156713,253.281856828,8938400
2007-01-11,497.2,501.75,496.18,499.72,14401900,0,1,249.3697806235,251.6518250761,248.8582014275,250.6336821665,14401900
2007-01-10,484.43,493.55,482.04,489.46,11925000,0,1,242.9650097092,247.5391295791,241.7663094363,245.4877973129,11925000
2007-01-09,485.45,488.25,481.2,485.5,10752000,0,1,243.4765889052,244.880923953,241.345008922,243.5016663168,10752000
2007-01-08,487.69,489.87,482.2,483.58,9499200,0,1,244.6000569434,245.6934320878,241.8465571534,242.5386937126,9499200
2007-01-05,482.5,487.5,478.11,487.19,13730400,0,1,241.9970216228,244.5047627795,239.7952248872,244.3492828278,13730400
2007-01-04,469,483.95,468.35,483.26,15759400,0,1,235.2261204996,242.7242665582,234.9001141493,242.3781982786,15759400
2007-01-03,466,476.66,461.11,467.59,15397500,0,1,233.7214758056,239.0679799517,231.2689049543,234.5189374934,15397500
2006-12-29,462.1,464.47,459.86,460.48,5113200,0,1,231.7654377034,232.9541070117,230.6419696652,230.9529295686,5113200
2006-12-28,467.12,468.58,462.25,462.56,6226100,0,1,234.2832098247,235.0154702425,231.8406699381,231.9961498898,6226100
2006-12-27,460,468.08,459.1,468.03,8454500,0,1,230.7121864176,234.7646961268,230.2607930093,234.7396187152,8454500
2006-12-26,456.52,459.47,454.59,457.53,4144400,0,1,228.9667985725,230.4463658549,227.998810486,229.4733622861,4144400
2006-12-22,457.5,458.64,452.73,455.58,7968600,0,1,229.4583158392,230.0300808229,227.0659307757,228.495343235,7968600
2006-12-21,464.185,465.25,452.3405,456.2,13892600,0,1,232.8111657657,233.3453146321,226.8705777396,228.8063031384,13892600
2006-12-20,470,471.5,462.33,462.9,8726800,0,1,235.727668731,236.479991078,231.8807937966,232.1666762884,8726800
2006-12-19,461.72,469.31,458.5,468.63,13160800,0,1,231.5748493755,235.3816004513,229.9598640705,235.040547654,13160800
2006-12-18,482.505,482.74,460.72,462.8,16017100,0,1,241.9995293639,242.1173931983,231.0733011441,232.1165214653,16017100
2006-12-15,482.635,484.11,479.84,480.3,10371200,0,1,242.064730634,242.8045142752,240.6629033274,240.8936155138,10371200
2006-12-14,480.25,483.75,477.26,482.12,9488300,0,1,240.8685381022,242.6239569119,239.3689088905,241.8064332948,9488300
2006-12-13,484.69,485.5,477.02,478.99,9314800,0,1,243.0954122494,243.5016663168,239.248537315,240.2365873307,9314800
2006-12-12,483.85,486.36,480.28,481.78,8353600,0,1,242.6741117351,243.9329977957,240.8835845492,241.6359068962,8353600
2006-12-11,484.92,488.9,483.8,483.93,6520200,0,1,243.2107683426,245.2069303033,242.6490343235,242.7142355936,6520200
2006-12-08,481.94,488.6,480,484.11,7941800,0,1,241.7161546132,245.0564658339,240.7431510444,242.8045142752,7941800
2006-12-07,490.23,491.8,482.42,482.64,9319200,0,1,245.873989451,246.6614201742,241.9568977642,242.0672383751,9319200
2006-12-06,486.96,492.4,484.52,488.71,8891600,0,1,244.2339267345,246.962349113,243.0101490501,245.1116361394,8891600
2006-12-05,487.4,489.44,484.89,487,8197700,0,1,244.4546079563,245.4777663483,243.1957218957,244.2539886638,8197700
2006-12-04,483,487.43,479.35,484.85,9790000,0,1,242.2477957384,244.4696544033,240.417144694,243.1756599664,9790000
2006-12-01,485.98,488.39,478.5,480.8,11251500,0,1,243.7424094678,244.9511407054,239.9908286974,241.1443896295,11251500
2006-11-30,484.19,490.4,481.55,484.81,11143800,0,1,242.8446381337,245.9592526504,241.520550803,243.1555980372,11143800
2006-11-29,494.24,494.74,482.25,484.65,12617900,0,1,247.8851978587,248.1359719744,241.8716345649,243.0753503201,12617900
2006-11-28,481.13,489.86,477.03,489.5,15579600,0,1,241.3099005458,245.6884166054,239.2535527973,245.5078592422,15579600
2006-11-27,501.37,501.78,484.75,484.75,14634700,0,1,251.4612367482,251.666871523,243.1255051433,243.1255051433,14634700
2006-11-24,504.5,507.5,504,505,3461900,0,1,253.0310827123,254.5357274063,252.7803085966,253.281856828,3461900
2006-11-22,510.97,513,505.78,508.01,8992300,0,1,256.2760997691,257.2942426787,253.6730644484,254.7915170043,8992300
2006-11-21,496.54,510,495.83,509.65,16838100,0,1,249.0387587908,255.7895979847,248.6826595466,255.6140561037,16838100
2006-11-20,498.4,498.4,492.65,495.05,10238700,0,1,249.9716385011,249.9716385011,247.0877361709,248.2914519261,10238700
2006-11-17,493.25,499.66,493,498.79,11010900,0,1,247.3886651097,250.6035892726,247.2632780519,250.1672423113,11010900
2006-11-16,495,497.68,492.56,495.9,10175000,0,1,248.2663745145,249.6105237745,247.0425968301,248.7177679227,10175000
2006-11-15,493.43,499.85,491.93,491.93,16724600,0,1,247.4789437913,250.6988834365,246.7266214443,246.7266214443,16724600
2006-11-14,480.7,489.95,480.5,489.3,14432300,0,1,241.0942348063,245.7335559463,240.9939251601,245.4075495959,14432300
2006-11-13,474.9,481.17,474.14,481.03,8675100,0,1,238.1852550646,241.3299624751,237.8040784087,241.2597457227,8675100
2006-11-10,473.78,474.72,470.29,473.55,5587800,0,1,237.6235210455,238.0949763829,235.8731177181,237.5081649522,5587800
2006-11-09,476.5,479.49,471.86,472.63,9748600,0,1,238.9877322347,240.4873614464,236.6605484413,237.0467405794,9748600
2006-11-08,470.35,481.74,468.6,475,15914000,0,1,235.9032106119,241.6158449669,235.0255012071,238.2354098877,15914000
2006-11-07,476.955,479.02,471.77,472.57,9784400,0,1,239.21593668,240.2516337777,236.6154091005,237.0166476855,9784400
2006-11-06,473.77,479.66,472.33,476.95,9973000,0,1,237.6185055631,240.5726246457,236.89627611,239.2134289388,9973000
2006-11-03,472.23,473.75,465.0615,471.798,9805500,0,1,236.8461212869,237.6084745985,233.2507727905,236.6294524509,9805500
2006-11-02,467.5,473.73,466.38,469.91,10462900,0,1,234.4737981526,237.5984436339,233.9120641335,235.6825293902,10462900
